month_end,ment_health_no_good_18_24,genhlth_no_good_18_24,divorced_widowed_separated_18_24,ment_health_no_good_25on,genhlth_no_good_25on,divorced_widowed_separated_25on,ment_health_no_good,genhlth_no_good,divorced_widowed_separated,avg_close_apple_stock,avg_close_atandt_stock,avg_close_facebook_stock,avg_close_tmobile_stock,avg_close_twitter_stock,avg_close_verizon_stock,gdp_quart,gdp_fill,x0_24_suicides,x25on_suicides,all_social_media_usage,x18_29_social_media_usage,x30_49_social_media_usage,x50_64_social_media_usage,x65_social_media_usage,population_num_million,broadband_usage_per,unemp_per,psavert,personal_save_rate
2014-12-31,0.461046511627907,0.00813953488372093,0.01920838183934808,0.2861267967145791,0.05470529726954792,0.29892895050014473,0.2952748722938458,0.05226989387904035,0.28428175195830413,27.9915,33.510454318181814,78.6599992,26.8560002,37.3660002,47.2060006,17143.038,17143.038,408,2978,0.62,0.84,0.77,0.52,0.27,319.59,0.7,0.055999999999999994,7.7,0.077
2015-01-31,0.45673299398426653,0.01018047200370199,0.015270708005552984,0.2864776229114246,0.051709027169149865,0.2927539509767889,0.296280507300437,0.04931791537887669,0.2767771501651924,28.008750499999998,33.4059999,76.665001,29.682499749999998,38.607499,46.90250025,0,17305.752,465,3146,0.62,0.84,0.77,0.52,0.27,319.73,0.7,0.057,8.1,0.081
2015-02-28,0.4508990318118949,0.00875979714153988,0.012909174734900875,0.278496045777214,0.05006882776863073,0.28716024724014144,0.28803100617063593,0.047784180733336734,0.27199245244530573,31.4981255,34.38999989473684,77.2700005,32.00999975,48.42500025,49.26500125,0,17305.752,387,2823,0.62,0.84,0.77,0.52,0.27,319.89,0.7,0.055,8.2,0.08199999999999999
2015-03-31,0.45481171548117155,0.008786610878661089,0.01882845188284519,0.28840963614554177,0.05357856857257097,0.2952319072371052,0.29778804886101023,0.0510540961184738,0.2796538225722775,31.232999799999998,33.24136359090909,81.3440018,32.6480002,48.455999,48.9440008,17305.752,17305.752,470,3460,0.62,0.84,0.77,0.52,0.27,320.06,0.7,0.054000000000000006,7.7,0.077
2015-04-30,0.47365728900255755,0.006649616368286445,0.012276214833759591,0.28832816880625645,0.05695735576213664,0.2921351630514977,0.2984375,0.05421316964285714,0.27686941964285716,31.94249975,33.299047571428574,80.83499925000001,33.0775,47.81499975,49.6400005,0,17422.845,496,3228,0.62,0.84,0.77,0.52,0.27,320.24,0.66,0.054000000000000006,7.6,0.076
2015-05-31,0.4750530785562633,0.01167728237791932,0.018046709129511677,0.29721247923204724,0.05691957418005046,0.30111993108116425,0.3069563194323271,0.05444076077473391,0.2856104228465073,32.450625,34.26099995,79.66500075,35.93250075,36.9899985,49.745,0,17422.845,519,3444,0.62,0.84,0.77,0.52,0.27,320.43,0.66,0.055999999999999994,7.5,0.075
2015-06-30,0.4515377446411929,0.011649580615097856,0.014445479962721343,0.29503962430290576,0.056677428823011446,0.29771059583211035,0.30431301082394524,0.05400927766732936,0.280925557764524,31.7804998,35.051818090909094,84.2960006,39.2940002,35.9480004,47.3519998,17422.845,17422.845,410,3369,0.62,0.84,0.77,0.52,0.27,320.64,0.66,0.053,7.4,0.07400000000000001
2015-07-31,0.4436416184971098,0.011078998073217727,0.016377649325626204,0.2914503685433218,0.05509665576779671,0.3004560185849084,0.30000270687274994,0.05262303069676791,0.284492326015754,31.16875,34.82954572727273,93.46999925,38.7825005,34.252499,46.8550005,0,17486.021,465,3479,0.65,0.9,0.77,0.51,0.35,320.86,0.67,0.052000000000000005,7.3,0.073
2015-08-31,0.4369230769230769,0.0061570035915854285,0.017948717948717947,0.2914146114471847,0.05461842717543043,0.3066542577943229,0.2992238674519734,0.05201882586078772,0.29115979523311497,27.9899998,33.83952395238095,90.8100006,40.1880006,27.3900002,46.1680002,0,17486.021,460,3447,0.65,0.9,0.77,0.51,0.35,321.08,0.67,0.051,7.3,0.073
2015-09-30,0.4423558897243108,0.009398496240601503,0.013157894736842105,0.3010690056876585,0.059549098883026105,0.30141163571575413,0.30839451627574554,0.056948866220518486,0.2864661165616269,28.2968745,32.56333357142857,92.8225005,41.27250025,26.7374995,44.34000025,17486.021,17486.021,432,3143,0.65,0.9,0.77,0.51,0.35,321.31,0.67,0.05,7.4,0.07400000000000001
2015-10-31,0.4701810436634718,0.01703940362087327,0.01437699680511182,0.2965515192918882,0.05738557043989664,0.30385837763982537,0.3057251371500914,0.055253903502602335,0.2885637923758616,28.85875025,33.395908954545455,98.7350005,39.82750025,30.185,45.4750005,0,17514.062,476,3205,0.65,0.9,0.77,0.51,0.35,321.5,0.67,0.05,7.5,0.075
2015-11-30,0.49749498997995995,0.013026052104208416,0.01753507014028056,0.29673174984808054,0.055166583000871884,0.3010647573251605,0.3067888066256745,0.053055590412849796,0.28686158865604217,29.4769996,33.27149985,105.9999984,37.722000200000004,26.1000002,45.2679994,0,17514.062,434,2920,0.65,0.9,0.77,0.51,0.35,321.71,0.67,0.051,7.2,0.07200000000000001
2015-12-31,0.4892230576441103,0.007518796992481203,0.015538847117794486,0.29467658511071076,0.05329226477596327,0.30214447608531414,0.3053365926007306,0.05078414677689582,0.28644016589304844,27.03125025,34.05863595454545,103.96000125,38.169999000000004,23.4849995,45.82750025,17514.062,17514.062,472,2991,0.65,0.9,0.77,0.51,0.35,321.86,0.67,0.05,7.3,0.073
2016-01-31,0.46686567164179105,0.00835820895522388,0.01671641791044776,0.29191780821917807,0.05459091064762492,0.2959791766559353,0.3014089068825911,0.052082658547645266,0.2808279078806724,24.5531245,34.499474,100.612501,38.9175005,18.14,46.567501,0,17613.264,490,3210,0.65,0.9,0.77,0.51,0.35,322.04,0.67,0.048,7.6,0.076
2016-02-29,0.46916400182731843,0.0109639104613979,0.015989036089538604,0.2941510505394662,0.05425894378194208,0.29043981941565633,0.30439199123205646,0.05172552059664787,0.2743798118049615,24.1985,36.7120005,105.3919998,36.334000599999996,17.4420002,50.9540008,0,17613.264,458,2973,0.65,0.9,0.77,0.51,0.35,322.2,0.67,0.049,7.2,0.07200000000000001
2016-03-31,0.474025974025974,0.009523809523809525,0.016883116883116882,0.29757162346521143,0.05257844474761255,0.28553888130968624,0.30803388090349076,0.050025667351129365,0.2696098562628337,26.490000000000002,38.50863645454545,112.4925005,37.76000025,16.38749975,53.335,17613.264,17613.264,486,3425,0.65,0.9,0.77,0.51,0.35,322.37,0.67,0.05,7.5,0.075
2016-04-30,0.48696985181400104,0.0061318344404701075,0.01481859989780276,0.29325916793302176,0.05840692739993118,0.2977118935657759,0.3035510669490145,0.05562946271006977,0.28268129123340485,26.120625,38.58285685714286,112.102499,39.3725005,16.52,51.254999,0,17668.203,487,3319,0.65,0.9,0.77,0.51,0.35,322.55,0.7,0.051,7.1,0.071
2016-05-31,0.4866581956797967,0.00847098686997035,0.016518424396442185,0.300551211383156,0.059120625560825535,0.30708681606071486,0.3111734274524972,0.05622975390417251,0.29050117254551167,23.8364998,38.89619095238095,118.8999984,41.6000008,14.645999999999999,50.651998999999996,0,17668.203,497,3348,0.65,0.9,0.77,0.51,0.35,322.73,0.7,0.048,6.9,0.069
2016-06-30,0.47368421052631576,0.011789473684210527,0.018105263157894735,0.29261939943399534,0.05662551028074833,0.3014676417551593,0.3027846066565809,0.05410835854765507,0.2855589438101317,23.965625,40.664545636363634,113.977501,41.9475,15.9600005,54.27749925,17668.203,17668.203,417,3306,0.65,0.9,0.77,0.51,0.35,322.94,0.7,0.049,6.5,0.065
2016-07-31,0.45563459378509924,0.00636465743167353,0.017970797454137027,0.29535295213261314,0.056574781151052335,0.3005215123859192,0.3047366459899612,0.05363522784560419,0.2839795717072529,24.895625250000002,42.795499650000004,119.76000025,44.94250025,17.792499999999997,55.8125,0,17764.388,445,3581,0.65,0.9,0.77,0.51,0.35,323.14,0.7,0.048,6.7,0.067
2016-08-31,0.45327646374563785,0.007367196587824738,0.018611865063978286,0.2954310523051478,0.05595883488008821,0.29506351503457146,0.3042591950034698,0.05324109214720999,0.27960183900069396,26.9845006,42.086956478260866,125.0119996,46.85,18.9259998,52.9380006,0,17764.388,519,3518,0.65,0.9,0.77,0.51,0.35,323.35,0.7,0.049,6.6,0.066
2016-09-30,0.469120654396728,0.007361963190184049,0.014723926380368098,0.3005698366468279,0.05668118731638132,0.2982398379131316,0.310398282852373,0.0538052421951394,0.2817076079179585,27.738125,40.68095219047619,128.100002,46.3,20.7225005,52.0600005,17764.388,17764.388,455,3260,0.65,0.9,0.77,0.51,0.35,323.56,0.7,0.05,6.6,0.066
2016-10-31,0.49528857479387517,0.011778563015312132,0.02120141342756184,0.29359270311356345,0.05540228590732504,0.3065315315315315,0.3027941966684578,0.05341214400859753,0.29351389112794884,28.5424994,38.466667,128.1960004,47.3899992,18.0999998,48.7379998,0,17876.179,519,3318,0.65,0.9,0.77,0.51,0.35,323.74,0.7,0.049,6.8,0.068
2016-11-30,0.5057577153385536,0.009672961768770152,0.013364055299539171,0.3021948866377231,0.05566811384466956,0.3085383502170767,0.31232380646787833,0.053379477894157826,0.293857437542975,27.51124975,37.48952414285714,117.95499825,53.79,18.3174995,48.809999500000004,0,17876.179,481,2970,0.69,0.86,0.8,0.64,0.34,323.91,0.73,0.047,6.7,0.067
2016-12-31,0.49,0.01,0.02,0.2956403269754768,0.058058656213399625,0.30503370141976194,0.3053499250647168,0.055657742353021324,0.2907943140015441,28.8912495,41.248571523809524,117.96750075,57.3199995,17.7699995,52.705000749999996,17876.179,17876.179,459,2932,0.69,0.86,0.8,0.64,0.34,324.08,0.73,0.047,6.4,0.064
2017-01-31,0.48085339168490154,0.01477024070021882,0.016958424507658644,0.2921025016079347,0.05233404420974239,0.28513879485443466,0.3031017883898116,0.05014504765851637,0.26951032899770466,30.399,41.54099995,128.389998,59.4719994,17.0360002,51.3419996,0,17977.299,485,3217,0.69,0.86,0.8,0.64,0.34,324.21,0.73,0.047,6.7,0.067
2017-02-28,0.5119774542038515,0.012682010333489901,0.01737905119774542,0.30108790645812616,0.053913148298827714,0.28809932796914084,0.3138026733121885,0.05142727684639783,0.27177729950158586,34.0175,41.42421084210526,135.08250025,63.01999925,15.98250025,49.71499925,0,17977.299,419,2954,0.69,0.86,0.8,0.64,0.34,324.34,0.73,0.046,7,0.07
2017-03-31,0.507606490872211,0.016227180527383367,0.014705882352941176,0.30168556543058533,0.05418492751846517,0.2890897946674839,0.31342118952661696,0.05202161787231583,0.2734524015952835,35.214375499999996,41.974347826086955,140.254997,63.4349985,15.0725,49.54249925,17977.299,17977.299,533,3330,0.69,0.86,0.8,0.64,0.34,324.48,0.73,0.044000000000000004,7,0.07
2017-04-30,0.5095846645367412,0.012779552715654952,0.014909478168264111,0.3107803042695894,0.0551938491738917,0.2955668247996074,0.32228832105538946,0.05273864932342878,0.27932065468668127,35.64437475,40.448420842105264,143.52499775,64.89749925,14.925,47.60999975,0,18054.052,557,3409,0.69,0.86,0.8,0.64,0.34,324.64,0.73,0.045,7.1,0.071
2017-05-31,0.5160462130937099,0.013692768506632435,0.015832263585793753,0.306196165601556,0.06126872099808275,0.3009169213670464,0.31899183343334986,0.05836768773156604,0.28353380123672606,38.3590004,38.35272745454545,150.8740022,66.9060014,18.4380002,45.9419992,0,18054.052,564,3685,0.69,0.86,0.8,0.64,0.34,324.8,0.73,0.044000000000000004,7.6,0.076
2017-06-30,0.46916790490341753,0.014858841010401188,0.01448736998514116,0.30833089882169634,0.0635407537248028,0.30595252586731586,0.31822335953207825,0.0605465180040212,0.2880252244842004,36.34687525,38.47772727272727,151.572502,62.7475005,17.48500025,45.85000025,18054.052,18054.052,518,3556,0.69,0.86,0.8,0.64,0.34,324.99,0.73,0.043,7.4,0.07400000000000001
2017-07-31,0.47480451781059946,0.011728931364031277,0.014769765421372719,0.2984895388556789,0.05790990606319385,0.29766225448334754,0.3086941217881028,0.05523708955599135,0.2812892844571831,37.4689994,37.1295,163.5819976,62.0259996,18.1620002,45.623999999999995,0,18185.636,511,3662,0.69,0.86,0.8,0.64,0.34,325.16,0.73,0.043,7.5,0.075
2017-08-31,0.4901263823064771,0.011848341232227487,0.017772511848341232,0.3090587436991082,0.05772586273749515,0.3005283055447848,0.31952689743355556,0.055073522696136634,0.28418120376290074,39.930625,38.057390956521736,168.45750425,63.62750175,16.35500025,48.0874995,0,18185.636,563,3706,0.69,0.86,0.8,0.64,0.34,325.34,0.73,0.044000000000000004,7.6,0.076
2017-09-30,0.50734249171009,0.014211274277593557,0.016579819990525817,0.3170098052909462,0.05785401011257927,0.296002458306562,0.32760894797931833,0.05542365727550913,0.2804421230347156,39.03250025,37.4994996,170.999996,62.4074995,17.48500075,48.3400015,18185.636,18185.636,507,3514,0.69,0.86,0.8,0.64,0.34,325.51,0.73,0.042,7.3,0.073
2017-10-31,0.5195043597980725,0.01330885727397889,0.015603487838458009,0.3128732676096585,0.05506500928704101,0.2956708101157308,0.32498520471297143,0.052617420777963095,0.2792543175337602,40.2045006,36.38727286363636,175.55,61.2239998,19.186,48.4979996,0,18359.432,564,3502,0.69,0.86,0.8,0.64,0.34,325.66,0.73,0.040999999999999995,7.4,0.07400000000000001
2017-11-30,0.5370114942528735,0.012413793103448275,0.011034482758620689,0.3037018312549152,0.05440399955061229,0.2901803269479243,0.31713385743402417,0.0519865533762143,0.27410858458850623,43.177499749999996,34.2833330952381,178.835003,59.85000025,21.052499750000003,47.13999925,0,18359.432,513,3207,0.69,0.86,0.8,0.64,0.34,325.8,0.73,0.042,7,0.07
2017-12-31,0.5021418372203712,0.009995240361732508,0.015706806282722512,0.3036004710896753,0.052689136896416355,0.2920358945597308,0.31464661176283665,0.05031379922146016,0.2766611053732687,42.97374925,37.86200005,178.20999925,63.0824995,22.94999975,52.46999925,18359.432,18359.432,507,3119,0.69,0.86,0.8,0.64,0.34,325.93,0.73,0.040999999999999995,6.6,0.066
2018-01-31,0.513312693498452,0.0173374613003096,0.014241486068111455,0.30013478561801027,0.050999963571454594,0.2881917878092323,0.3119796325603798,0.04912956719190807,0.27296813708622947,43.128,37.404762,185.5579986,64.1719992,24.716,52.7900004,0,18530.483,575,3388,0.69,0.88,0.78,0.64,0.37,326.03,0.65,0.04,7.5,0.075
2018-02-28,0.5034423407917383,0.012048192771084338,0.018502581755593803,0.2927072664723338,0.05349405183959663,0.2890382898261463,0.3048288493428706,0.05111006608420167,0.2734765605663086,42.53437525,36.82421042105263,178.3449975,60.447501,32.55750025,49.1450005,0,18530.483,524,3069,0.69,0.88,0.78,0.64,0.37,326.14,0.65,0.040999999999999995,7.8,0.078
2018-03-31,0.5135029354207437,0.010176125244618396,0.01761252446183953,0.30489153327716934,0.055233782645324345,0.2855224705789432,0.3180394188312489,0.05239399097165692,0.2686368345749667,43.17000025,36.3142859047619,172.374996,62.69750125,32.74250025,47.92,18530.483,18530.483,526,3482,0.69,0.88,0.78,0.64,0.37,326.26,0.65,0.04,7.8,0.078
2018-04-30,0.5217196596506941,0.012987012987012988,0.016569637259292433,0.3056076462403968,0.05519932248502813,0.2909772844136596,0.31928035132455024,0.05252868678283043,0.2736159120530402,42.7490004,34.96571395238095,167.6399994,61.2939996,29.7620002,48.5600002,0,18654.383,493,3423,0.69,0.88,0.78,0.64,0.37,326.39,0.65,0.04,7.7,0.077
2018-05-31,0.5350467289719626,0.01074766355140187,0.014953271028037384,0.31262493257607005,0.058888853634546434,0.2984515801497652,0.3267670915411356,0.05582791098434204,0.2804254813406228,47.10749975,32.20045463636364,187.14500025,56.6949995,33.915001000000004,48.1725005,0,18654.383,564,3624,0.69,0.88,0.78,0.64,0.37,326.53,0.65,0.038,7.7,0.077
2018-06-30,0.5016486104569006,0.01413094677343382,0.017428167687235045,0.30984785451087604,0.05714370616902413,0.29270177106858436,0.32122990915443744,0.05459119496855346,0.276366177498253,46.9106245,32.57857166666667,195.252506,59.5874995,44.13999925,49.3275,18654.383,18654.383,496,3880,0.69,0.88,0.78,0.64,0.37,326.69,0.65,0.04,7.9,0.079
2018-07-31,0.5107913669064749,0.010071942446043165,0.01342925659472422,0.3118023008095441,0.057578684240427225,0.29724739368803793,0.32292839903459375,0.05492236316339939,0.2813773868268612,48.4855002,31.747142714285715,194.6320006,60.6459998,40.128,51.5579994,0,18752.355,515,3839,0.69,0.88,0.78,0.64,0.37,326.85,0.65,0.038,7.9,0.079
2018-08-31,0.527117031398668,0.014747859181731684,0.016175071360608945,0.3106764610437502,0.055639142106971115,0.29542437383839276,0.3233145365149032,0.05325147920775577,0.27911886441290035,54.306250500000004,32.462174304347826,176.109997,65.5825025,33.54999925,54.1025,0,18752.355,509,3790,0.69,0.88,0.78,0.64,0.37,327.01,0.65,0.038,7.8,0.078
2018-09-30,0.5397273154677951,0.018805829807240243,0.015514809590973202,0.32055450461101914,0.05512532513596595,0.2951730661227868,0.33351872966433993,0.05297700158513863,0.27863062461760946,55.5337505,33.15210452631579,163.1875,67.97249975,29.3925,54.089999,18752.355,18752.355,514,3620,0.69,0.88,0.78,0.64,0.37,327.17,0.65,0.037000000000000005,7.9,0.079
2018-10-31,0.5644965628790942,0.013748483623129802,0.013748483623129802,0.3201327958264169,0.05359401349072512,0.29399520459515716,0.33508138326819376,0.051156462585034014,0.2768515311927967,54.4744994,32.28260843478261,152.1680022,68.0679992,30.3739998,55.142,0,18813.923,543,3581,0.69,0.88,0.78,0.64,0.37,327.31,0.65,0.038,7.6,0.076
2018-11-30,0.5567010309278351,0.01703272075302555,0.017929179740026894,0.3131910297586903,0.055824000909556026,0.29122846910351885,0.32771155182551986,0.053510811749926494,0.2749311736562158,46.8043745,30.44285742857143,139.20750075,68.334999,32.5800005,59.402499000000006,0,18813.923,484,3164,0.69,0.88,0.78,0.64,0.37,327.43,0.65,0.038,7.4,0.07400000000000001
2018-12-31,0.5781328007988018,0.01797304043934099,0.014977533699450823,0.32306089027839807,0.05481613815691529,0.2989518818484993,0.3374171068899629,0.05274249747105766,0.2829684997330486,39.4594994,29.473157894736843,135.5159974,64.8000008,30.8780002,56.2620002,18813.923,18813.923,467,3242,0.69,0.88,0.78,0.64,0.37,327.54,0.65,0.039,9.1,0.091
2019-01-31,0.525500322788896,0.007746933505487412,0.014848289218850872,0.3214988413274452,0.05492150946696401,0.2847021779060614,0.33443898443898445,0.051928904906216725,0.26758140487405285,39.586875,30.47190476190476,152.1399995,68.51749975,33.057500000000005,56.51500025,0,18950.347,503,3330,0.69,0.88,0.78,0.64,0.37,327.64,0.65,0.04,8.5,0.085
2019-02-28,0.5563835072031793,0.010432190760059613,0.013412816691505217,0.3125412852694159,0.05464498065246799,0.28926998112020136,0.32706188616731746,0.05201183431952663,0.2728375699109283,43.04812525,30.28473652631579,163.5,71.49249825,30.8925,55.747499500000004,0,18950.347,429,3130,0.72,0.9,0.82,0.69,0.4,327.73,0.73,0.038,8.6,0.086
2019-03-31,0.5638148667601683,0.013557737260402058,0.01168770453482936,0.3138083973979894,0.05347214006861469,0.2912032654992901,0.32867988542506743,0.05109732691719285,0.2745708960413943,46.251875,30.598571285714286,166.6525,71.27750025,31.790000250000002,58.45249925,18950.347,18950.347,537,3619,0.72,0.9,0.82,0.69,0.4,327.84,0.73,0.038,8,0.08
2019-04-30,0.5617620345140781,0.009082652134423252,0.01635620172648796,0.3216265628686011,0.05429076968445886,0.2905423338936565,0.3362684831367337,0.05153411608329641,0.27382996399889226,50.789,31.727618952380954,184.0120024,73.0939986,36.5919998,57.9380014,0,19020.599,513,3509,0.72,0.9,0.82,0.69,0.4,327.96,0.73,0.037000000000000005,7.5,0.075
2019-05-31,0.5737051792828686,0.011066843736166445,0.019034971226206288,0.328860548932631,0.055976045912002,0.29483198403016525,0.3432909807195596,0.053329158839490715,0.2785764604586845,46.26375,31.287727272727274,183.04249950000002,75.32750125,37.45,57.1674995,0,19020.599,495,3552,0.72,0.9,0.82,0.69,0.4,328.1,0.73,0.037000000000000005,7.3,0.073
2019-06-30,0.5697485806974858,0.00932684509326845,0.011764705882352941,0.33167102681491173,0.05903033276101709,0.296666757515467,0.34666258107348963,0.05590030388927194,0.2787312289304321,48.724374749999996,32.2994999,184.70500175,75.44249925,36.000001,57.6050005,19020.599,19020.599,495,3554,0.72,0.9,0.82,0.69,0.4,328.24,0.73,0.036000000000000004,7.1,0.071
2019-07-31,0.5689368770764119,0.00872093023255814,0.018687707641196014,0.32725770778372903,0.056172888853358915,0.2916910941747055,0.34183047452109677,0.05331163140102667,0.2752291280613011,51.0940002,33.57409109090909,197.6799988,79.0180006,39.0459996,56.9520004,0,19141.744,492,3699,0.72,0.9,0.82,0.69,0.4,328.41,0.73,0.036000000000000004,7,0.07
2019-08-31,0.556475170399221,0.011197663096397274,0.010710808179162609,0.3264885782049682,0.053832230682811136,0.29073432574977376,0.34034254208457976,0.05126400375388586,0.2738657359885034,51.1793755,34.65318195454545,183.74250025,77.45000075,41.440000749999996,56.62749975,0,19141.744,463,3713,0.72,0.9,0.82,0.69,0.4,328.58,0.73,0.037000000000000005,7.3,0.073
2019-09-30,0.5777777777777777,0.016798418972332016,0.014320987654320988,0.32954917228292874,0.056108093960609826,0.29279544562230075,0.3449725384308551,0.05366676894752992,0.27549173033845775,54.7784998,37.19700045,184.4320006,78.9379992,42.5979996,59.9020004,19141.744,19141.744,524,3584,0.72,0.9,0.82,0.69,0.4,328.74,0.73,0.035,7.3,0.073
2019-10-31,0.5941365093907467,0.010077874484654145,0.01923957856161246,0.3269447894320876,0.05608716515651904,0.29991249611877946,0.3424530057695887,0.053416644509438976,0.2836213772932731,60.938751249999996,37.69260913043478,187.8875005,81.30500025,34.81750075,60.42999925,0,19253.959,553,3488,0.72,0.9,0.82,0.69,0.4,328.89,0.73,0.036000000000000004,7.2,0.07200000000000001
2019-11-30,0.5914357682619648,0.012594458438287154,0.016120906801007556,0.3279702227291829,0.05490184306898001,0.2996037701867083,0.3427859146151449,0.05252273435508088,0.28366242669764014,65.9331265,38.55349975,196.60000200000002,79.03750025,29.85,59.7124995,0,19253.959,473,3119,0.72,0.9,0.82,0.69,0.4,329.02,0.73,0.036000000000000004,7.5,0.075
2019-12-31,0.6115384615384616,0.014835164835164835,0.015934065934065933,0.33119180953035354,0.056068986841653214,0.29906895248565635,0.34768972095579914,0.05364244834610535,0.282406958321208,70.6264984,38.50952385714286,203.6460022,77.2039994,31.355999999999998,61.2000002,19253.959,19253.959,477,3223,0.72,0.9,0.82,0.69,0.4,329.14,0.73,0.036000000000000004,7.2,0.07200000000000001
